population,householdsize,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,ViolentCrimesPerPop
20958,2.55,31998,77.87,0.29,56.93,30.11,4.21,20.92,36735,13663,13703,8740,10519,10396,11244,9423,76.41,92.56,76.84,65.32,74.87,238,1.44,122.74
27901,2.64,57464,82.28,1,66.96,23.53,2.05,17.12,66046,26073,26394,21336,12285,18928,6846,15005,86.01,98.06,86.15,58.28,70.71,123,0.65,53.7
11886,2.57,21183,77.04,0.43,30.03,26.27,9.85,16.74,23681,9631,10035,15000,4002,7044,7029,6943,61.02,69.36,66.5,60.47,65.88,242,2.57,493.73
60633,2.89,18393,84.61,0.66,47.29,16,4.65,10.37,29912,10616,10722,7581,8351,12297,5582,6446,65.3,73.55,64.12,59.73,67.09,576,2.44,815.98
67460,2.25,42431,87.02,0.45,52.82,16.05,4.05,11.34,48960,22436,24658,17150,16815,18790,11074,12091,70.62,86.26,72.37,65.28,71.9,961,2.56,411.23
18309,3.11,47869,96.76,1.02,42.76,7.71,1.82,6.49,49984,16040,16379,13700,9405,12798,5810,9885,86.47,92.17,85.84,66.28,75.01,56,0.55,?
191262,2.47,29420,84.32,1.07,58.6,18.4,5.16,12.5,40799,15143,15901,7610,9527,7522,7571,9247,72.82,82.43,73.97,71.37,78.05,2909,2.85,321.68
10967,2.62,18870,70.17,1.13,34.81,32.18,9.62,13.81,24161,10766,12812,5815,14001,12831,3164,3188,62.95,71.9,72.66,60.39,66.91,237,2.57,1300.88
41832,2.57,30638,74.92,0.34,39.64,32.94,7.2,23.56,36016,13338,13338,12804,12085,6830,16936,12954,72.53,83.69,81.52,54.94,64.36,496,1.47,?
11249,2.57,32886,81.39,0.23,42.07,25.67,6.4,17.79,38252,13495,13648,10930,8760,7702,0,22193,71.17,81.74,76.34,66.67,77.15,214,2.51,80.12
24846,2.91,21219,79.36,0.41,33.33,17.19,10.86,10.17,31544,10655,11717,8490,12330,6331,9474,7542,51.21,60.28,57.32,57.26,67.1,1089,9.82,?
13334,3.01,40369,85.26,0.18,37.53,23.74,4.33,16.66,43500,14112,15100,12917,33010,24866,12927,7250,64.68,85.71,69.75,73.8,82.11,286,2.82,?
33836,2.84,44734,78.19,0.16,49.26,32.26,5.13,23.45,51920,18624,18710,14764,6995,16484,11830,13342,80.44,90.9,83.96,58.24,67.91,312,1.16,421.75
11329,2.56,27688,72.67,0.34,45,30.77,6.14,19.41,32682,12818,12632,13078,8973,40263,0,32000,77.33,90.6,87.5,59.3,67.84,42,0.45,66.33
20457,2.54,22194,84.83,0.56,14.36,15.44,8.97,10.18,23768,10370,15789,9138,9189,5458,6549,9481,39.39,51.28,40.64,76.34,77.55,2302,17.6,1874.95
110002,2.81,27631,77.5,0.39,29.91,24.92,11.45,13.14,31478,12112,13481,8278,10404,14483,10425,10387,57.18,70.54,63.06,59.37,65.04,6880,9.04,1311.2
13647,2.82,31155,85.35,0.17,26.71,17.28,6.55,12.81,34797,11864,12345,5524,10464,8165,8000,15218,68.5,77.76,74.16,62.55,73.54,381,3.73,292
75494,2.97,25341,83.97,0.86,29.47,18.37,6.28,17.97,27557,11252,12340,7969,8971,6077,10578,9458,73.51,85.08,76.2,57.12,65.06,1509,3.17,1130.86
12408,3.43,46101,95.43,0.55,41.44,7.08,3.12,6.21,47161,15387,15445,40000,6587,0,2000,12642,88.51,95.2,89.07,66.98,77.12,76,0.97,?
140891,3.21,26960,78.86,0.42,24.39,24.22,13.05,11.16,30145,10518,12273,9901,8640,10680,8160,8362,47.23,66.38,56.74,61.01,67.56,14804,13.92,1571.14
27630,2.79,31308,80.72,0.76,42.53,24.06,7.13,21.12,38058,14105,16388,9113,16275,18666,8163,10207,60.16,76.32,69.48,65.89,74.91,1250,6.92,887.29
18482,2.74,36582,91,1.15,51.78,12.07,2.49,8.72,42733,14557,14602,5596,0,10112,11554,9238,85.22,89.98,85.59,75.68,79.76,100,0.89,65.71
11216,2.37,31793,77.67,1.02,43.75,30.73,2.5,16.18,39203,17783,17965,13555,12000,19471,6903,10922,69.27,82.31,68.92,73.58,78.5,198,2.43,207.79
16642,2.64,80968,76.22,1.33,75.97,26.82,2.55,18.61,89205,40558,41978,36245,32182,23743,22698,33316,87.89,100,89.35,50.33,58.23,37,0.31,51.42
10380,2.4,20134,69.4,0.77,26.86,37.84,11.17,19.39,26730,10595,11911,6542,11547,15000,1465,11117,57.86,74.84,64.16,60.91,69.21,579,6.18,241.31
87535,3.32,35558,84.36,0.67,21.61,15.11,10.11,12.96,38055,11585,12613,9665,11106,12101,8529,8618,70.53,84.5,75.28,46.49,57.41,2713,4.56,1333.23
11238,3.27,20393,74.66,3.6,26.54,29.12,16.5,11.33,22955,8173,11811,8256,9271,4536,4638,4638,61.17,71.52,66.73,61.63,62.9,560,5.41,944.85
11272,3.46,29023,80.25,4.88,33.83,29.12,4.31,19.81,31875,8780,8809,0,24096,1368,5747,6503,86.46,90.14,87.12,51.77,61.97,47,0.44,108.49
17076,2.65,34825,88.5,0.42,43.03,14.25,6.11,10.8,38008,15169,15515,13365,15229,12080,10028,11185,67.87,75.78,77.71,59.24,70.48,564,5.93,?
10464,2.74,19038,68.45,2.02,22.26,31.34,18.58,12.64,22470,11543,15502,6466,0,34228,6933,9080,44.61,55.47,53.41,59.03,67.56,805,8.41,1724.14
13658,2.77,43486,89.57,2.2,58.95,18.77,1.67,12.08,46827,16608,16651,0,16213,14723,5694,6262,85.89,95.11,87.71,73.25,78.25,51,0.53,61.12
11280,3.05,42281,95.86,0.69,45.62,7.46,2.38,7.51,44349,14684,15344,10672,13025,7209,6300,8186,87.31,95.2,77.95,80.78,82.43,70,1.07,179.32
13798,2.43,20146,72.53,2.89,47.05,37.04,7.67,11.63,27728,10272,10404,429,4608,6972,8360,6967,77.55,80.63,82.19,79.01,82.19,146,1.18,198.79
34598,3.1,49981,95.21,0.97,52.57,7.31,2.3,6.11,53641,18173,18377,16913,26248,8342,9073,8710,86.82,90.9,84.53,66.84,76.02,261,1.25,?
17032,2.52,23745,70.14,1.22,46.7,33.09,6.66,20.09,28004,11346,11290,15500,9143,18563,7572,6117,66.08,78.29,60.09,62.03,67.26,292,2.11,322.81
11234,2.49,40926,77.87,0.65,69,34.56,1.94,21.64,45637,18481,18590,13611,12141,17686,13810,8696,86.39,95.11,88.51,51.76,66.16,43,0.46,124.32
11488,2.63,44672,79.98,0,61.51,36.06,2.59,19.09,52919,21339,21510,16345,0,16961,23422,24727,85.57,90.77,93.52,44.57,57.83,73,1,84.88
11766,2.54,21318,75.15,1.83,41.85,26.44,7.78,13,29583,10580,10792,6805,5029,5545,9155,8526,72.64,76.2,78.41,67.91,70.38,218,2.5,170.15
11982,2.75,30743,76.38,0.91,55.55,30.54,5.85,16.98,35265,11954,12190,2701,7889,2750,9818,5437,82.08,85.79,79.92,66.75,74.09,136,1.22,74.96
86874,2.43,43800,85.06,0.8,58.5,18.85,2.87,14.74,54261,23816,25073,14224,17004,16115,12841,15732,78.66,87.02,80.28,53.62,66.89,646,1.11,223.06
10610,3.1,30535,84.94,1.9,55.18,20.12,6.35,9.06,39609,11991,12168,3083,2017,4055,1320,4718,76.38,85.74,80.22,76.11,82.21,138,2.51,103.33
18692,2.37,29693,76.86,0.57,45.83,29.09,4.55,18.24,34982,13955,14050,24002,14456,8975,10588,12674,71.15,78.45,74.26,63.71,71.65,162,1.15,245.51
11096,2.4,22265,80.7,0.87,55.31,21.63,1.35,17.06,46917,13772,14881,7662,7053,10508,3324,14452,78.29,92.04,86.09,54.34,68.97,101,1.68,358.97
31813,2.62,41315,86.49,0.64,46.97,21.03,4.82,13.75,47311,18471,18483,17521,14807,21279,11933,11496,75.25,83.93,81.89,62.63,72.69,473,2.27,505.1
21096,2.26,38956,89.03,0.83,47.21,11.39,2.09,10.35,46760,19323,20403,18476,6250,14030,10839,12913,67.37,89.57,72.26,64.31,76.44,240,2.39,551.32
30491,2.96,33367,83.88,0.2,23.1,19.5,8.22,12.85,35781,12803,13952,12203,13248,10844,7927,7901,64.4,80.13,75.47,57.62,63.87,936,4.26,997.03
10266,2.72,37764,82.17,0.61,44.16,28.35,4.44,19.71,42829,15313,15639,11213,16215,2667,17222,13567,72.78,85.41,84.23,66.35,72.49,162,2.17,295.04
30707,2.98,25312,82.24,0.88,45.61,22.46,5.54,11.2,32377,11607,12054,7515,10946,5529,5375,4736,68.82,78.74,77.94,63.52,71.42,602,4.02,151.78
32016,2.95,60634,79.88,0.54,68.85,32.37,2.19,19.65,66070,25048,24835,49018,9832,15983,0,18296,88.04,97.58,88.74,50.77,65.3,152,0.66,64.61
219531,2.63,21898,75.89,0.65,33.86,22.9,9.88,15.16,29024,12398,17592,6159,17787,9069,8762,12527,51.66,66.25,58.25,63.3,68.76,16228,9.92,2978.69
22591,2.74,45764,89.31,0.37,54.28,17.6,2.04,10.63,50943,20045,20433,16656,11583,16528,11830,9556,79.78,95.6,73.4,59.11,70.64,212,1.5,?
17592,2.5,20606,74.37,3.44,44.45,30.27,4.84,11.31,27585,10660,10873,0,3198,6002,0,4464,79.82,83.44,83.72,78.86,84.77,177,1.16,158.85
11227,2.65,21645,76.12,1.71,25,35.22,13.21,14.47,27219,11256,13594,5755,0,24245,4973,28059,54.49,61.2,60.08,65.95,70.02,533,5.18,1390.25
21977,2.77,24365,77.85,0.16,48.61,25.84,7.84,15.71,33207,12035,12393,3423,9101,4148,6867,6186,70.48,77.38,78.16,67.37,74.96,295,2.16,?
28199,2.95,42530,88.38,0.82,52.88,17.86,2.95,11.83,47500,16397,16378,11234,19363,30086,17683,18133,86.27,95.18,89.49,64.49,72.21,115,0.56,133.87
17637,2.65,18617,68.72,0.8,28.13,32.42,16.66,12.91,23415,8940,9635,6877,5624,4018,6280,6137,53.01,58.3,64.47,52.39,64.35,1168,8.05,1483.15
15791,3.42,24128,77.29,2.29,29.86,26.87,14.48,12.15,25588,8791,10570,3073,3594,11856,5231,5512,66.94,74.16,75.17,59.6,66.27,722,5.6,724.94
32462,2.24,15708,58.46,0.47,31.27,44,9.5,18.25,21704,11461,11620,10706,8931,13687,5895,9754,58.79,68.08,64.69,57.09,68.66,914,3.16,872.72
19211,2.27,32955,83.41,0.4,43.46,26.27,2.75,16.44,39475,16514,16643,16105,40218,12425,12468,14163,73.85,88.53,78.02,62.85,70.78,214,1.68,300.04
27925,3.56,17876,80.13,1.48,32.19,18.63,8.53,11.04,27646,9273,11386,5641,3681,6238,4483,4447,61.06,72.41,70.14,70.96,74.98,741,6.48,744.75
10935,2.78,24568,76.41,0.73,29.09,28.18,7.34,13.69,30432,12014,11999,0,32313,5417,9133,11071,73.4,81.64,86.15,53.42,57.49,67,0.7,267.96
12023,2.71,25392,77.81,2.86,50.94,27.02,6.48,8.3,32560,11851,12072,2707,3476,2948,2330,2397,80.25,87.97,78.39,71.04,80.08,103,1.02,?
29115,2.84,22807,75.22,1.41,32.64,25.91,9.37,11.73,25757,10230,11307,7726,8534,14006,4866,4879,68.59,77.53,76.78,40.62,48.88,802,3.27,1318.22
12959,3.01,100077,75.58,1.19,73.93,27.52,1.1,14.37,105123,49537,59612,60000,0,29791,26779,28906,86.37,96.99,81.88,56.31,57.48,60,0.6,198.88
24309,2.55,27493,75.79,0.87,41.91,28.72,8.12,13.17,32735,13511,13604,12309,6737,7291,5415,15217,71.04,75,74.09,64.31,72.69,567,3.01,72.71
23756,2.59,29047,77.72,0.59,45.1,31.69,3.32,17.33,35619,14467,14746,10766,3256,7538,8347,8909,73.88,85.9,79.09,66.7,75.08,239,1.43,102.2
11618,2.54,22098,68.69,1.39,40.1,34.57,7.36,16.22,28179,11065,11108,8735,13560,55733,10768,10887,68.74,76.01,70.33,70.11,73.77,189,2.02,88.3
109602,3.04,29881,83.47,0.6,19.34,16.07,11.32,10.45,32077,11899,13089,14437,20939,14370,6083,6504,54.18,68.39,63.51,59.19,67.29,8655,11.89,2078.85
13584,2.47,23156,72.95,1.45,35.86,32.69,7.18,15.44,31013,11341,11472,6595,4975,8335,2500,9959,72.46,72.2,80.21,68.99,75.47,276,2.51,62.53
21128,2.5,25547,71.79,0.42,35.91,33.55,7.84,19.77,31739,11919,11906,14637,31028,4948,12959,8627,71.65,81.69,76.98,50.65,59.83,360,2.08,427.27
23936,2.34,43043,83.39,0.6,51.49,17.58,3.39,10.13,55808,26106,27886,29668,16382,22825,15419,16887,74.91,92.86,72.79,51.01,65.11,196,1.4,348.5
25295,2.53,18253,70.02,0.77,26.07,34.97,15.04,17.09,24466,10490,16208,6284,7345,29172,19432,7316,43.81,58.97,50,71.13,77.27,1925,7.97,1336.03
96466,2.51,26770,77.3,0.52,50.43,26.38,8.46,12.54,33367,12969,13428,11094,5438,3552,6297,5166,73.56,77.8,75.84,65.65,71.31,2155,2.83,435.6
12361,2.58,14456,80.07,1.47,41.46,20.36,5.39,12.86,24973,8465,8718,5651,6525,4494,4102,6839,66.19,84.47,66.75,58.92,65.87,99,1.58,196.79
367302,2.36,25708,78.06,1.04,40.18,24.13,5.85,13.35,32619,15434,17272,7238,9829,14901,7797,9193,65.86,79.06,70.27,59.86,66.88,9754,3.66,1304.78
47089,3.36,50451,90.74,0.4,52.78,16.99,3.42,12.04,56142,17047,18294,15764,26626,13708,10910,13225,79.53,96.31,85.96,67.05,74.08,681,2.7,313.89
35701,2.46,30786,75.25,0.18,39.13,31.65,8.59,18.34,37397,14220,14344,13670,24170,11018,9485,8166,69.25,73.37,69.9,45.85,59.4,790,2.88,1678.08
17233,2.71,45191,82.42,0.55,47.89,23.15,4.3,13.53,51698,18327,18268,30545,48727,15923,4230,11526,82.99,88.37,86.52,62.99,72.85,159,1.28,151.13
35317,2.36,26472,66.48,0.82,46.54,40.83,3.15,26.55,30693,13391,13401,15802,10908,5401,11296,12017,75.48,89.78,72.82,67.41,77.94,254,0.92,184.39
16139,2.96,53840,96.55,0.68,47.72,7.29,1.71,7.81,57557,19314,20980,14955,11320,12292,12961,14600,80.8,93.13,86.73,77.15,82.18,201,2.4,127.65
17635,2.83,35532,91.56,2.6,37.91,10.78,3.94,6.46,40788,13671,13762,1728,5669,9344,14274,7615,78.73,86.49,81.03,58.58,68.48,171,1.5,375.3
99567,2.47,31911,79.96,0.5,44.61,25.99,5.86,13.83,38812,15111,15272,9625,8595,12818,8309,9600,69.45,76.81,71.42,69.15,76.26,2089,2.99,223.14
33823,2.66,41149,79.82,0.31,62.67,28.84,1.75,20.65,46719,17603,17657,10792,3968,22737,14067,10268,88.08,95.86,87.82,52.19,61.13,139,0.55,58.24
13087,2.62,30043,78.91,0.56,35.95,22.4,8.4,25.43,33044,13041,14103,10277,4242,12661,8958,11044,60.79,69.01,67.45,70.33,74.09,603,5.65,1032.91
14997,2.72,37889,79.93,0.79,35.93,25.23,6.68,16.18,44554,15423,15507,7119,13672,26716,4228,16295,74.51,85.4,83.03,60.95,70.49,279,2.63,566.68
16996,2.4,14868,61.42,1.15,28.09,41.57,18.17,16.84,19744,9100,9462,4657,15105,17710,663,13616,59.76,62.31,73.4,62.85,70.45,611,3.67,457.72
10415,2.76,40059,81.05,0.66,44.25,29.39,6.44,16.88,45550,16531,16591,26000,6260,0,0,0,81.38,90.23,80.03,59.5,73.74,111,1.42,645.16
13068,2.52,31298,76.7,0.18,44.41,27.85,4.47,13.21,39418,14148,14505,8579,12709,15998,8471,7580,65.58,82.72,63.87,68.76,73.97,201,2.46,485.77
11929,2.94,57963,88.78,0.7,60.25,16.25,3.27,10.85,62194,22795,22806,45728,17120,20694,21818,24615,87.87,98.47,87.02,58.97,70.49,80,1.02,209.22
10621,2.51,38128,80.93,0.4,47.66,24.6,3.6,17.85,43190,17310,17301,17696,0,18331,5430,9541,75.47,84.7,79.59,70.39,74.4,94,1.1,280.93
14967,2.6,36999,86.99,0.77,40.13,19.6,2.81,12.7,42389,16348,17481,11113,17922,13218,17600,12130,77.62,89,77.05,80.9,85.27,102,1.02,281.32
13512,2.73,101320,79.36,1.67,75,23.8,1.87,18.7,109244,50273,51082,55253,67110,46137,23284,20133,90.18,98.7,93.53,39.88,49.59,0,0,99.9
31933,2.54,20290,72.6,0.27,35.75,32.28,12.82,15.79,25299,10276,10526,6834,9018,13960,2839,6208,59.36,65.51,72.07,55.6,63.99,1438,5.5,316.55
11005,2.92,43236,84.85,1.01,54.04,20.6,1.54,22.2,48186,16930,17017,30940,7663,8563,38667,53827,82.93,92.32,89.36,60.93,70.86,54,0.71,355.9
16813,3.02,46119,87.7,1.2,59.54,20.53,2.92,14.45,47763,15983,16035,0,4617,12000,14416,14367,87.61,97.1,89.36,67.85,76.56,56,0.46,29.8
13116,2.44,29099,81.58,1.8,48.61,18.68,3.47,14.13,35602,14969,15402,10175,8665,6601,9579,9799,69.9,86.26,75.61,67.6,74.22,67,0.86,286.09
16881,2.81,58815,96.62,1.63,52.28,4.82,0.64,5.5,62218,22512,23448,15706,10258,15351,10851,15721,87.13,96.21,82.39,62.81,70.69,70,0.84,44.22
17715,2.7,55657,78.08,0.9,71.97,33.51,2.04,22.76,62302,26992,27021,0,0,25777,0,49433,86.15,97.58,86.45,51.83,60.2,9,0.06,?
131723,3.61,32132,82.82,0.53,25.88,18.05,13.01,11.02,34751,10728,12191,10359,11504,10714,7007,6930,63.54,78.63,72.57,51.64,57.38,6699,7.14,1627.33
32520,2.47,24202,71.73,0.34,57.06,36.77,8.02,18.1,31016,12286,12608,7440,7281,2211,9863,5198,78.6,86.1,80.85,68.61,74.55,407,1.4,110.97
44654,2.76,21870,69.38,1.68,34.5,33.84,10.49,17.64,25231,10830,11972,4759,5875,8768,5704,5869,62.96,71.86,75.77,57.53,65.74,1247,3.18,816.02
11604,2.98,47421,87.28,1.06,54.42,20.42,2.9,16.27,50901,17272,17818,240,12219,14972,933,6946,73.8,93.4,94.39,64.18,76.05,74,0.97,?
19807,3.08,50647,86.19,1.24,49.49,19.95,4.01,12.92,56790,19016,19095,16222,31550,16314,17470,14693,84.79,93.11,81.29,61.18,72.82,139,1.09,138.91
10040,2.6,20674,72.82,2.29,29.57,28.01,9.49,13.88,25501,9729,10335,5934,5628,14200,3748,4182,65.13,67.82,77.21,59.07,68.25,257,3.04,177.73
11553,2.05,19799,93.23,1.18,45.93,7.46,2.95,6.06,35632,12604,13305,9891,3972,11261,11014,9382,65.5,81.65,71.09,67.81,69.44,345,8.12,585.46
33429,2.79,48863,89.87,0.79,53.82,16.1,2.26,10.91,53795,19262,19480,16200,21555,16833,17145,14435,86.92,95.35,84.72,56.25,67.65,120,0.54,?
175795,2.42,26889,79.02,0.93,37.56,23.85,5.67,14.37,34347,15307,19395,7559,19763,12880,16843,12926,58.75,73.91,64.45,70.33,75.92,8160,6.51,3255.71
17457,2.6,20349,72.22,0.36,25.4,34.52,14.9,14.97,25321,11204,16887,6190,31966,10928,6757,6091,47.93,51.79,51.88,61.26,68.39,1194,7.18,591.24
29034,2.27,19042,66.78,0.94,39.4,31.88,9.59,17.68,23699,11723,12153,5741,7863,5748,6889,6473,59.91,68.4,61.59,54.02,66.44,398,1.57,577.61
12476,2.96,18549,71.86,1.08,25.67,27.48,9.66,16.99,22642,9359,10710,5398,7860,3366,4511,4774,64.86,72.86,76.59,55.52,65.14,162,1.58,288.65
19154,3.09,26622,83.51,0.85,27.74,17.15,8.48,9.48,29432,10559,13767,22905,6251,18186,7970,7821,62.59,64.77,75.9,60.9,69.74,1237,8.19,1607.83
61840,2.38,20641,66.15,0.26,36.04,38.44,12.73,22.5,26810,10904,11593,7854,5884,11654,9948,10145,57.24,62.44,67.03,53.02,63.99,3258,6.18,736.68
45048,2.75,29211,62.72,0.27,46.58,40.55,7.14,20.68,35996,12967,13994,9428,5106,12153,6380,8242,75.33,90.12,76.92,50.84,62,1808,5.11,581.98
14638,2.46,27264,78.65,0.4,49.12,27.74,7.57,15.36,33040,13074,13287,0,8749,2973,6758,5784,75.46,79.48,77.72,68.4,73.34,305,2.51,44.64
12236,2.53,44495,85.75,0.41,66.87,22.26,1.75,14.62,49697,18319,18318,19844,9665,15717,11116,9104,83.03,94.95,84.88,65.57,76.74,45,0.52,141.75
70218,2.99,21824,83.95,0.43,21.88,13.54,7.96,12.63,23435,10315,12051,6792,10320,9686,29770,19045,56.29,71.93,53.09,60.62,64.55,3568,8.65,2264.09
49998,2.48,24898,79.31,0.68,31.97,26.14,4.62,10.03,28424,13297,16380,7962,16151,11065,7433,10062,58,74.4,62.44,73.88,76.96,2369,7.52,1818.82
56958,2.68,36192,84.15,0.41,55.09,21.65,5.07,13.74,42031,14915,15172,10536,7605,11380,8871,8603,77.8,85.2,78.09,66.83,75.63,780,2.05,138.56
19661,2.66,34350,83.26,0.54,42.16,22.32,3.89,18.52,39847,14147,14164,12976,14552,2992,19501,15884,76.28,91.98,73.78,67.78,75.78,185,1.24,122.9
19163,3.12,42523,80.68,0.23,52.8,28.58,4.09,15.87,49060,15448,15509,8562,0,10054,4521,7877,83.15,95.85,87.4,59.11,70.78,75,0.62,75.88
12756,2.44,21319,60.37,0.23,36.1,45.01,8.85,22.46,28927,13149,14871,6185,30000,45390,0,8119,63.1,70.59,75.95,52.44,60.18,330,2.91,324.52
11037,2.6,24375,75.17,0.9,31.28,28.94,8.95,15.18,29495,12277,14761,6867,28385,2139,23760,18500,59.74,74.38,74.62,78.42,81.54,1125,10.64,1264.79
34738,2.8,36097,78.87,0.22,45.44,31.45,5.33,18.78,40810,14720,15315,12692,15550,14573,9011,9411,71.55,86.95,77.82,53.14,65.91,880,3.38,559.86
12551,2.61,44277,78.8,0.46,61.05,25.36,2.33,18.46,53673,21223,21193,20769,2400,10221,52463,29565,88.75,98.03,89.89,62.76,66.72,45,0.49,21.66
13367,2.38,21114,64.64,0.71,37.28,38.51,10.92,16.22,27909,12559,12583,0,7200,12532,0,1008,71.58,86.21,76.04,53.34,69.4,66,0.56,389.55
13597,2.47,55248,76.59,0.37,64.04,35.78,1.92,19.75,65437,27183,27254,19172,0,30577,11845,14689,87.77,99.47,90.49,47.66,61.62,94,0.98,188.13
12929,2.48,22955,67.68,0.48,35.85,32.32,14.04,20.19,30546,11331,11417,17670,3316,3410,6847,4273,64.63,67.32,68.02,51.62,60.18,227,2.01,169.44
196637,2.74,23270,77.64,0.91,29.46,26.94,10.83,12.77,28401,12216,19315,6719,6269,7230,9671,9703,50.61,66.54,58.36,72,75.56,16372,10.76,1424.74
41333,3.27,31889,84.65,0.44,22.62,18.64,12.24,11.69,34200,11038,12123,11670,10314,11956,7546,8029,62.64,78.29,69.02,59.98,62.26,1615,5.59,658.05
15849,2.83,53058,80.14,0.84,62.41,27.79,2.83,15.81,59483,24965,24946,13080,12700,35409,7300,15559,88.22,96.4,88.43,51.25,62.69,4,0.03,82.38
15004,2.8,40216,83.16,0.47,46.18,27.49,4.18,16.83,44949,15062,15075,15250,15353,3370,31744,15101,76.58,94.04,87.36,64.68,70.49,176,1.63,281.76
22922,2.25,30516,80.74,0.6,49.69,23.09,2.61,13.47,42598,17582,18316,11132,15965,7671,13192,17572,74.3,91.92,81.16,66.59,74.28,231,1.87,374.05
24850,2.77,46758,80.51,0.68,44.2,27.46,5.71,13.31,53022,25820,38000,14500,7152,15917,10321,11594,64.12,83.68,69.97,63.43,67.48,1237,7.55,623.55
182044,2.51,19779,69.08,0.34,27.28,28.83,15.5,19.55,24819,9946,11312,8015,10592,9861,5529,9876,43.22,51.14,48.38,49.49,58.68,15663,10.87,1629.43
68223,2.34,35681,73.38,0.54,46.1,33.34,5.49,25.21,43260,17563,18275,17918,16703,15409,13183,13156,69.45,88.16,71.62,63.08,71.51,723,1.46,904.94
11708,2.78,34990,89.91,0,37.19,15.93,3.76,9.1,40059,13698,14062,10049,70001,15506,0,15885,78.06,91.8,81.54,75.05,77.18,124,1.6,153.93
13887,2.87,29784,77.47,0.37,34.2,24.65,6.95,29.63,33389,11090,11311,4947,5789,4071,9442,9120,76.49,76.16,84.84,58.87,72.05,246,1.96,198.28
12687,2.51,18423,62.23,0.72,39.3,40.98,7.98,21.74,23507,10166,10305,6427,9509,6628,6536,5438,66.06,79.56,82.05,64.22,73.12,86,0.72,223.06
22519,2.78,31448,83.78,1.07,36.9,19.08,5.11,17.56,35198,12556,13615,8097,9576,8062,10621,10655,75.01,81.77,76.71,61.53,67.8,446,2.84,699.98
12403,2.7,50598,89.8,0.79,59.68,15.66,1.1,11.26,55048,21387,21617,15712,59511,25288,8778,17448,82.86,95.81,85.08,45.3,58.9,27,0.36,71.35
48718,2.51,44004,80.23,0.51,54.79,27.89,4.71,14.66,56684,24330,27864,13741,14630,21738,10654,11419,67.53,86.67,69.74,58.18,69.55,2181,6.71,366.34
23928,2.6,25550,77.79,0.49,36.38,25.08,5.89,24.54,28830,11039,12058,5615,7901,7640,8290,8498,65.79,75.57,72.9,61.81,72.65,733,3.78,292.91
11143,2.99,37549,86.93,2.8,41.69,17,5.41,9.76,43057,14616,14706,4500,3822,20214,11927,13890,82.51,89.31,78.87,66.83,77.41,80,0.98,?
11714,2.08,31938,89.28,1.44,36.92,11.54,2.06,5.69,40000,16915,17650,12004,0,15394,4092,8486,73.68,88.68,65.1,74.97,80.31,123,2.21,252.9
19438,2.27,44002,92.63,0.11,48.09,11.19,2.36,10.93,49133,21615,22599,18861,13023,16008,12091,14580,70.54,86.76,73.88,73.59,79.37,555,5.61,626.09
15289,2.39,33026,77.52,0.55,53.05,30.49,4.15,18.83,41049,15535,15727,12685,20158,12488,9951,9075,73.23,77.46,82.65,62.89,71.74,251,2.4,408.98
26303,2.67,79579,79.23,0.86,79.08,29.12,2.84,21.12,86972,37776,39012,9399,62757,28003,21104,23462,89.18,93.08,86.53,61.92,67.39,33,0.17,105.84
11151,2.86,33000,81.59,1.67,39.54,18.61,4.71,12.71,36301,12491,12732,11133,9787,3281,9362,12280,81.46,91.21,84.63,62.74,69.55,90,1.17,145.47
50686,3.6,55730,92.55,0.77,43.89,11.41,7.01,12.52,57156,17520,19154,15339,9411,16529,13006,11426,73.15,89.53,80.31,69.66,74.75,1250,3.73,327.36
16896,3.11,59967,88.98,0.44,60.84,17.18,1.71,12.62,63697,21441,21220,23150,59761,38986,9872,21273,88.97,98.82,92.94,51.52,65.45,34,0.3,99.13
68183,3.01,54053,83.13,0.66,55.44,26.88,3.38,17.24,60714,21882,22043,13085,14323,25028,9750,20620,86.65,95.31,88.45,51.61,63.71,352,0.74,68.68
48404,2.39,41922,77.68,0.97,54.64,24.16,5.21,16.35,53778,24230,26557,15665,15034,17163,7174,9180,69.64,83.89,72.96,63.6,70.1,926,3.22,560.45
515342,3.21,23460,80.77,0.6,27.54,21.77,9.74,16.12,25157,9603,10352,9929,8115,9542,6371,6538,65.81,79.82,73.7,51.2,57.49,16162,3.76,1035.05
14544,3.12,46932,87.62,0.63,43.92,21.69,5.15,14.26,51033,16531,16503,18717,44307,14902,11354,8268,85.72,96.95,80.97,63.78,70.73,69,0.68,303.91
34882,2.32,21053,64.58,0.28,42.28,40.6,8.21,21.03,29252,12665,12908,7068,1323,13424,0,7067,67.22,75.14,70.2,64.36,68.78,931,3.23,534.04
13371,2.81,36634,77.89,0.7,46.36,30.12,7.06,16.28,41969,14159,14163,16163,9355,10507,42000,14186,76.28,85.23,74.7,67.76,73.2,183,1.79,674.75
14865,2.72,16574,68.33,1.01,24.65,34.29,20.81,14.71,20244,9714,14326,4283,7036,5704,5132,4399,40.76,46.97,46.76,60.04,66.85,1058,7.42,1278.63
